feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
3.0,-4.0,-2.0,-5.0,1.0,2.878104111463215,-1.1679182888715172,2.0344651370095073,2.1676412118566613,-4.634778604976354,1
-3.0,-6.0,3.0,-1.0,1.0,0.2026572227327068,3.428142940870137,-5.642125623492003,2.518345284009031,-0.5622666270943224,1
2.0,-2.0,-1.0,-2.0,-1.0,1.290739814440168,0.1482918707119465,0.8246604889419866,-3.5594400684115186,4.2086605109626145,0
-2.0,-4.0,2.0,0.0,0.0,-3.0206535379222283,0.7007582236800232,-2.1500922104979527,-0.9302484924786607,-3.845188939496727,0
1.0,-2.0,4.0,2.0,0.0,-0.18939545390512502,-0.3599063214376388,1.2502920853974002,4.586234804169631,2.9031941134643318,1
2.0,-4.0,-2.0,0.0,5.0,-1.7759003224848382,-0.7752855222721906,-1.7434723606487568,-4.102651533407961,2.910415309493544,0
4.0,-3.0,-1.0,-4.0,1.0,5.637941205020763,3.6637026953865157,1.0745192978743474,1.572862733637871,-1.0413626825998836,1
0.0,-6.0,-2.0,-5.0,4.0,0.87161507380163,-3.5548332520141215,-4.9282086619452246,-0.7739316722397929,1.2136136599862877,0
1.0,-4.0,4.0,-2.0,0.0,-2.30059922978901,1.6174904509519323,-1.2227256923339875,0.6427642005698584,-1.2704622822338791,0
3.0,-6.0,4.0,-1.0,0.0,0.8032314861667604,0.3137722479284899,-1.2870391818147346,1.6075596981971965,-1.4522912076249808,0
-4.0,-3.0,-1.0,2.0,-5.0,-0.8766605823800837,-0.22386658812203608,1.4440478395441851,2.9852639487619244,3.597851844794333,1
-2.0,-4.0,4.0,-3.0,3.0,-2.316633397919357,3.3921722887904755,-2.346470042946406,2.361978110190109,-0.12922341653257186,0
3.0,-3.0,-1.0,-1.0,1.0,-2.774289944106708,1.2438935070941717,-1.5596197152653275,4.479318713665485,-4.160207793524435,1
-2.0,-2.0,2.0,3.0,-5.0,-2.533356670626601,2.427384714607409,-1.5629041941192559,1.8419352090966488,1.2842271407414925,1
1.0,-3.0,-2.0,-2.0,4.0,3.768196213826367,-0.9373166999504794,1.8655622088367572,0.47769369059025335,-0.7725883640322202,1
2.0,1.0,-3.0,0.0,2.0,-3.007203313790167,-1.793793966115419,-2.0180269856098003,-2.295446902763918,2.697006897228521,0
-1.0,1.0,-3.0,0.0,1.0,-1.008196116659223,2.8644736574419416,1.9770613953975882,0.24335857687456075,-2.0986125079269153,1
-1.0,-2.0,2.0,3.0,-4.0,0.39402243514789026,1.6008911782389563,-0.5711326667241119,4.879876134061924,1.0296342135083267,1
-1.0,-2.0,3.0,-2.0,1.0,-0.012081147425118566,1.8331402401775803,0.029271746627382633,1.8811321665669722,-2.4252311891771856,0
3.0,-4.0,-2.0,-4.0,1.0,1.5127497070059739,0.8161381273566677,2.5512638392344966,2.6731862170629754,-2.933013814670102,1
1.0,-4.0,0.0,-4.0,1.0,0.46969407124740936,-1.520329290654691,-3.255493012953245,-1.6872422904520215,2.1050515326053314,0
2.0,-1.0,2.0,4.0,-4.0,-0.7965597263821274,3.5257104336846083,-2.717197148434807,4.642810935327694,1.8627665886870042,1
0.0,-1.0,-1.0,-1.0,4.0,1.5119109359513272,1.1185390536572806,1.090219574848943,-1.2007065876205552,-0.052009600169125925,1
1.0,0.0,-1.0,-1.0,3.0,-0.11445076076459326,3.078349021857327,0.7775915921598633,-0.8827158653871612,-2.590193762738587,1
-4.0,0.0,0.0,-6.0,1.0,-2.0730145912963995,2.598886328057647,0.8877025377337402,-0.18842812220571847,-0.6635561290694683,0
4.0,-1.0,-2.0,-1.0,2.0,-1.8140166066066699,5.4276457001376865,5.492445853870086,0.020944518132510748,-2.962017143294451,1
2.0,-1.0,0.0,-4.0,-4.0,-1.646317591943458,-0.3854041931661183,2.7644822743762747,-3.2891938320174967,1.160046519715293,0
-4.0,-1.0,1.0,3.0,-3.0,-2.1903766342604016,3.342275471011517,-1.053688191181698,2.7548059813714203,1.7465059846256858,1
-5.0,-1.0,1.0,-3.0,3.0,-2.7736494893354715,4.035780237294322,-0.7969205364248642,2.8694872654157555,-0.6222875465067674,0
1.0,-2.0,-1.0,-5.0,1.0,-1.4569503409094127,-1.8611966038336263,-1.9459433400706752,-0.26834083827419253,1.177406511776308,0
4.0,-3.0,-1.0,-4.0,1.0,3.9165528272657326,1.3551670144639902,1.6561763514192573,1.4062122089487974,-2.0739355707211575,1
-1.0,-3.0,-5.0,-3.0,6.0,-1.2243601575935794,-3.2717913311056934,-5.039421137178108,2.969534227128766,2.9514754702861747,0
2.0,-1.0,1.0,-4.0,-1.0,-1.8826226137687265,-1.4072597952452064,-2.3246759364368077,-2.074020532502239,-0.02962151180680861,0
4.0,-3.0,-3.0,1.0,0.0,-3.4251475892218677,-0.623471389897162,1.4978506657183863,-3.6189154121583655,2.530053269011194,0
-5.0,1.0,1.0,-4.0,4.0,-1.6372185564230677,2.9451390448393147,-3.127834154688322,3.5477287548521224,-2.971413231940425,0
-1.0,-2.0,2.0,3.0,-5.0,0.2908988742958498,2.5692968931227274,-2.779326053732182,5.487711104107959,0.51531824607707,1
2.0,2.0,-3.0,-1.0,0.0,0.38413669214674284,-3.060133582831949,-2.928663413563894,-3.0920689974154767,6.224666966895213,0
2.0,-2.0,-1.0,-2.0,2.0,-1.5513850203696986,-2.3673056084865154,-5.856663082691391,-0.9793049447253594,1.598553530777329,0
4.0,-4.0,-2.0,-1.0,4.0,-5.477795409119276,-4.4364202259092975,-3.2847243486626807,-4.094059546395808,0.7725873175269506,0
3.0,-3.0,-2.0,-4.0,1.0,5.175725534057238,2.029117515719609,1.3174148967826895,4.544558034898829,-3.0818335752702426,1
-2.0,-4.0,0.0,1.0,-3.0,-1.3757027409749614,1.6872174099754207,-0.10018606607516256,1.4361269017407188,2.5270624197427125,1
3.0,-3.0,-3.0,-3.0,1.0,4.678007327366522,3.787437574603983,2.142274631205711,1.7077793774186718,-0.19172076058093612,1
-3.0,0.0,1.0,-1.0,4.0,-4.802214215711917,3.1229280614057884,-1.9679856558346367,0.850228551645293,-3.3849936458508343,0
2.0,-3.0,-3.0,-2.0,0.0,1.1720386860849858,3.0272680778207475,1.7395413111242453,2.9086910722262806,-1.6164403131257234,1
-2.0,-4.0,2.0,-1.0,1.0,-1.1678627331073685,1.209896683322012,-0.8304220519467964,-1.9806771813088324,-5.805542744447713,0
-1.0,-1.0,1.0,-2.0,3.0,-2.3106536657983847,1.5064148563329935,-2.6558773405411897,1.6528911766830445,-2.3673244839895347,0
-4.0,-1.0,2.0,2.0,-1.0,-2.887055991835897,0.2870200097704092,-0.11645659916061102,2.246334307140402,4.035895382278849,1
2.0,-2.0,-3.0,-5.0,-1.0,2.4773341592852893,2.4463299137531265,3.488289816959839,2.8923484698065964,-4.728953325444179,1
0.0,0.0,3.0,2.0,-2.0,-2.44468967855872,5.024141259202555,-5.659098594659624,1.5040389769923561,1.141289779818853,1
0.0,2.0,2.0,4.0,-6.0,-5.093816716974759,1.6315067717076537,-2.5034862051319573,1.8799093429752178,4.319864224638235,1
-1.0,-1.0,-2.0,-2.0,1.0,1.971651487664276,0.8494243135823714,-0.1864775455299137,0.7431547046493205,-1.0493832008614319,1
5.0,-3.0,-5.0,0.0,7.0,-3.3086450807884216,-2.521658862316319,-2.517678453596903,-2.3395082862713,0.4114355062047437,0
1.0,-2.0,-4.0,-2.0,2.0,0.20883689274831796,2.7519673380653638,3.3134642394341594,-0.1451912814209586,-1.4631164560089922,1
-2.0,-2.0,2.0,3.0,-1.0,-3.1824539012919706,4.008424126034156,-3.7219309421990676,1.069281597594558,0.8292280057439327,1
2.0,-1.0,-1.0,-2.0,3.0,2.9485266963876757,2.1571766289691667,0.19081265255273072,3.0389544230991956,-3.330289735349671,1
2.0,-5.0,-5.0,-5.0,0.0,5.312514435969726,-1.1114777304220067,0.5060524170994833,7.1034146110281045,-2.3111232295313933,1
-3.0,0.0,2.0,-5.0,4.0,-1.1030617080300906,2.410289042689402,-0.5848122673377973,-0.7546081425305244,0.3890735402371934,0
6.0,-4.0,-2.0,-5.0,-2.0,1.1091246140981772,1.0145487752508728,3.7451556767482463,2.796824395856476,-4.3880611642511465,1
3.0,-2.0,0.0,-3.0,1.0,2.126577058361537,0.7235066013459441,-1.0529253063461348,1.659574183623731,-2.0794226540072236,1
-5.0,-1.0,-1.0,-4.0,3.0,-2.61035298822261,2.4422850544146115,-1.4855164221510122,0.018824101317424846,-4.201267489647957,0
5.0,-5.0,0.0,0.0,1.0,-1.9538697475240325,0.6043692246011836,-1.4689930529137354,-4.439032271135176,-0.3582330225591699,0
3.0,-2.0,-2.0,-2.0,1.0,-0.36337515511233764,2.2749460071284986,1.726767555577379,1.8398258895340778,-4.032963535575206,1
3.0,-2.0,-2.0,-3.0,1.0,1.121338824626612,1.2756860585540104,0.01869238283580943,-0.23136816640090418,1.4650937889472466,0
-1.0,-2.0,-3.0,-2.0,5.0,2.7575587522914624,-1.5218513749429254,2.9132340967544748,-1.5608715198320646,-1.9952206959026755,1
-3.0,-1.0,3.0,-7.0,2.0,1.4497039007842396,4.06350535101763,2.2981730885701888,3.487500319404366,1.3041169394359127,0
-1.0,-3.0,4.0,0.0,-1.0,0.2564622007853079,1.7373726366075297,-1.778580397027765,2.603283358483404,1.503743234862232,1
-2.0,-2.0,-2.0,-2.0,5.0,0.06377940417804773,-0.6719322162149015,-3.5808950119557155,0.4331970020046594,2.4257444757590436,0
0.0,-4.0,1.0,3.0,-4.0,0.1759169078420677,3.5739451746047655,-3.7795203286239714,5.261928685313341,0.26251462291223504,1
0.0,-3.0,-2.0,-1.0,8.0,4.300172287019009,-1.141177218267229,0.9532223044292114,1.849475184437723,0.17751330065518411,1
-3.0,-2.0,3.0,-5.0,2.0,2.1905001554335017,1.2600217115519556,-2.3607741512275666,3.6910473831618953,1.04134531446873,0
0.0,0.0,1.0,-1.0,4.0,-4.638553772305245,3.420637332830443,-1.171671211153021,1.001308169829401,-3.6894277889844735,0
0.0,-2.0,-2.0,-3.0,2.0,2.610249978280759,1.6438200526418794,-0.06748668626809096,-0.21410634970802844,-1.2943871278801602,1
-2.0,-2.0,-3.0,1.0,8.0,2.033056369737915,-1.1529884388270681,-0.111576778231814,-1.7624124344960088,1.9330533837425472,1
-6.0,-3.0,0.0,2.0,-1.0,-2.159382172752507,1.087231500004893,-2.552738936461008,1.5822195803900478,1.4980512232479382,1
-3.0,-1.0,4.0,2.0,-1.0,0.7789965909904648,2.4770876602665486,-2.265123096580969,7.326206166544664,1.2306834795210255,1
0.0,-4.0,-4.0,-2.0,4.0,1.7252591072756616,-2.1973463677717877,3.6997232908991293,1.3120370493514373,-1.0883121023989561,1
-2.0,-1.0,-2.0,-2.0,4.0,-2.4970144683373756,-3.091065452981923,-5.255117254202309,1.0254304976422386,2.595335003814048,0
-2.0,-1.0,-3.0,2.0,7.0,3.20183306845225,3.0721049680044636,-1.4056164554468644,2.8854702826254774,1.589274190928223,1
-1.0,-3.0,2.0,2.0,-3.0,1.6356342478639179,-2.6014894954325314,2.7464942363907436,6.162067854288227,3.2168561868092564,1
2.0,-4.0,-3.0,-5.0,2.0,3.9690659964402206,-0.1928421003465095,4.1029170105227,0.5675841483699411,-3.1106901721526325,1
1.0,-2.0,4.0,2.0,-3.0,-1.000247460455192,3.5504969728365623,-3.5976349388674738,2.544427943849117,0.5592514893102982,1
3.0,-2.0,-4.0,-2.0,1.0,-1.0044257929360105,-1.6772925223180217,0.2640292447214079,-0.0035156108573020095,3.746046694643613,0
-2.0,0.0,1.0,3.0,-3.0,-3.770281857993429,3.8062921874738196,-0.32251013101090975,0.7074556611754277,2.6615766796555245,1
2.0,-2.0,-2.0,2.0,4.0,-3.501460359372508,-2.961356344990665,-4.7961440568170275,-3.5879371524252703,4.131422886872111,0
-1.0,-4.0,1.0,1.0,-3.0,-2.0702645806572293,-1.0518175666206204,-1.8243184733558793,1.2502651474933861,-2.1548826120901206,0
0.0,-4.0,-3.0,-2.0,5.0,2.3366380405330247,-0.5101428781574331,0.01261600754461134,-1.0067278955442127,0.7114546342198169,1
1.0,-2.0,2.0,-1.0,3.0,-2.9602268897465933,2.092159212111018,-2.787163982342191,2.97146570076102,-2.1531417640320196,0
-7.0,-1.0,3.0,-3.0,4.0,-2.924242577070207,3.4074033202794474,-3.737908920872715,2.461169951216751,-2.300536212432218,0
-1.0,-4.0,3.0,-2.0,0.0,-1.7489282174376062,0.7414431387301479,-3.0091661990353744,0.7181878657274585,-2.719803558376219,0
-5.0,0.0,2.0,3.0,0.0,-1.81275559219793,3.55045643948894,-2.4079169010292536,2.9071921147571143,1.380772400964136,1
3.0,-1.0,-4.0,0.0,2.0,-3.4773899381678985,-3.9274882965026663,-2.121307951920765,-2.724675835655254,4.171339106688428,0
2.0,-2.0,-4.0,1.0,4.0,-3.1181746385485685,-2.349418308665256,-1.9514044922668392,-1.8089086612278815,2.8458545729653952,0
0.0,1.0,-3.0,-1.0,0.0,0.18703028924691667,2.9961593828054864,4.6836753257095936,-0.3297553573533465,-2.5034703401263374,1
-2.0,2.0,3.0,3.0,-1.0,-3.4978658890454053,6.694513413740392,-4.3047953721719345,1.3170273454046106,2.1033999789811353,1
4.0,-1.0,-2.0,-3.0,1.0,1.8688025216932336,3.458815643825022,5.58651200846387,4.416237474940361,-5.711437297616079,1
4.0,-3.0,1.0,-2.0,2.0,-5.8632090065197,-3.4877446831302668,-3.6588327283150703,-3.0953976910972427,-0.8033911385375845,0
-2.0,-2.0,2.0,3.0,-4.0,-2.6534567038245243,3.423936516823087,-3.3592413730957276,2.123787368650127,0.30890918148929325,1
3.0,0.0,1.0,-1.0,3.0,3.55559177180921,2.160477654516943,2.9978167965688582,3.0448509490773867,-3.1210488568604067,1
4.0,-4.0,0.0,-4.0,3.0,-0.752595887438775,-1.5497738523564961,-4.065560958730775,-2.9736356182791726,-0.04561388984988657,0
0.0,-3.0,1.0,5.0,1.0,-5.48262074174948,-0.09587727653321565,-3.7050539928042423,0.7128689453358459,-4.5269453934838495,0
-6.0,-3.0,1.0,0.0,3.0,0.00967810596070473,0.09422738119121554,-2.438647581541028,1.6880257869564337,1.866525144285704,1
-2.0,-2.0,6.0,-1.0,2.0,-1.7551413935933822,3.9284337879776654,-3.51856670246331,0.03902807863736513,0.7254136133983606,1
4.0,0.0,-1.0,-2.0,0.0,-4.038559836593683,-2.9932353270147978,-1.3809391028251472,-2.911644860106965,1.671765229171819,0
-2.0,-4.0,1.0,1.0,-2.0,-0.11567923097250721,0.6673201693647253,0.3095038009411475,2.2593665209502825,1.9541292396419705,1
-5.0,-2.0,2.0,1.0,-1.0,-0.9532539708659369,1.4094383765035352,-0.1872256874578695,1.8085249705934958,1.0593622999307066,1
2.0,-7.0,0.0,-7.0,4.0,0.3696240682684109,-0.8882044350672695,-1.7951025966551937,-2.1309011151155355,-2.2375688711446733,0
3.0,-4.0,-2.0,-1.0,7.0,2.1553556650148855,0.023453842826381077,2.631116125169682,2.6830868754255315,-0.7426333067209232,1
0.0,-2.0,3.0,1.0,-1.0,-2.1909925645669195,1.898946915340101,-2.95139457503037,1.4224759427182385,2.691831777008403,1
-2.0,-1.0,2.0,2.0,-3.0,-0.5901516650559486,0.44613387834503704,-0.4767116154865927,4.083290943211729,3.1786354824320275,1
5.0,-6.0,-2.0,-1.0,3.0,-2.1056982451930573,0.1966754371837487,-0.1832384492850263,-2.653225665745526,-0.4672868285204803,0
-1.0,-1.0,0.0,-5.0,4.0,-2.301243438923209,4.983068540741709,1.7913063958352966,0.5781771004531797,-1.7581556766671937,0
-2.0,-4.0,3.0,-1.0,1.0,-1.9948158683932753,-3.0184553386415107,3.397217500547792,0.8545134486447734,4.871134856106739,1
-4.0,1.0,-1.0,5.0,-6.0,-2.8449983270364783,1.5723386191260431,0.9415063174931757,3.2095223300323683,2.5066162425737835,1
1.0,1.0,-2.0,-2.0,-2.0,1.3732339907989184,0.5798414403691821,-0.03023256141504138,-1.371763544080017,3.5965828278134815,0
-1.0,-2.0,3.0,3.0,-4.0,0.31885308073161456,-0.1778307970706252,1.4915775263890434,3.508602263334385,0.974701376592003,1
3.0,-4.0,-3.0,-1.0,2.0,2.787421736938564,0.818377640380715,-0.10453584101757585,4.47869296465664,0.041694127165545325,1
5.0,-1.0,0.0,1.0,0.0,-1.379989421631751,3.6512271195200174,1.4542903332640438,3.80887088561106,-1.6729370134254835,1
0.0,-3.0,-3.0,-1.0,5.0,-3.4496072807514513,-3.6821632137627534,-4.303419569184627,-1.0430675875551358,2.9451351058505697,0
0.0,-2.0,5.0,-1.0,2.0,-2.251307578440529,-0.3165348378440562,-0.8343839427199473,-1.2850802792734917,3.4646301790292773,1
-2.0,-3.0,3.0,2.0,1.0,-4.008048610505272,1.4369467074124778,-4.489605028222062,4.556658601512449,0.020371910693333994,0
-1.0,1.0,2.0,3.0,-2.0,-4.5553469407895815,4.00105195584591,-3.5978031810313142,-0.19169514853094194,2.719135090010667,1
-5.0,-2.0,3.0,-7.0,1.0,1.0165056437945013,4.270626620126128,0.02696479723060108,5.089622952620484,1.4985432956415523,0
-1.0,2.0,3.0,3.0,0.0,-3.8418641804083045,1.3190749871666578,0.5939387452382214,0.9792027154976752,4.795056932186328,1
0.0,-2.0,1.0,4.0,-4.0,-1.9146400319122705,1.0458602916040423,-3.050182136969508,4.899544955883023,2.7976852752530315,1
0.0,-2.0,-4.0,-2.0,0.0,1.3266019798764723,1.6330403122638573,3.540736301293828,-0.7767222708070238,-0.7452489689868831,1
-1.0,-5.0,2.0,2.0,0.0,-0.5490162954169087,-1.0704159656661334,-2.436689768274144,5.9352648769525675,1.9683998537749665,1
-3.0,-6.0,2.0,0.0,-1.0,-1.1098264042525536,-0.23305663464540416,0.7077077039035351,1.249112899775806,1.6096139791502486,1
3.0,-6.0,-1.0,-2.0,2.0,-3.100567755955022,0.8261432742424919,2.4145037450116185,-2.8986977904807594,-1.5992861410965662,0
2.0,0.0,-2.0,1.0,2.0,-2.830834360012955,3.684210186075083,2.477757903748497,1.6225645655847125,-3.270653757773803,1
0.0,-5.0,3.0,1.0,-1.0,-1.0115146338166279,1.538790501862768,-4.1547887875117455,2.838111003767681,0.7501085561135852,1
2.0,3.0,-3.0,0.0,0.0,-1.483369437326755,-3.3179504178718675,-3.7993710305695023,-2.6833078944098574,5.0086341690362985,0
2.0,-3.0,-3.0,-5.0,1.0,4.919605345921117,1.9992716962211834,4.188126038324452,1.9235898577259976,-2.3890069773065754,1
2.0,-1.0,3.0,3.0,-3.0,-1.3489186598317326,3.2013723457385397,-2.8070832589499006,2.802055905171404,2.3959226061351537,1
-2.0,-1.0,2.0,3.0,0.0,-0.9980056673877877,2.672313752627924,-2.7079509314167574,3.467286311973809,1.3859116511468104,1
0.0,-5.0,-2.0,-2.0,3.0,-4.766922317913339,-2.263402389784972,-1.487412705267594,1.07963554418671,1.2673905777136687,0
-1.0,-6.0,6.0,2.0,0.0,-1.4911268581651704,2.139925273326119,-3.5426593396293233,3.4797161690118092,-2.190362183175769,0
4.0,-2.0,0.0,-2.0,3.0,-3.6714989302589096,-1.6712374811704473,-2.7209263014063336,-3.938972140140656,-0.9078706442988804,0
-2.0,-1.0,-3.0,0.0,2.0,-0.1874358900425701,-1.2310045452725031,-0.0948627466720362,1.5898676010779498,-0.9355898931619928,1
